bamhead	mean_depth	sd_depth	mean_depth_nonzero	mean_depth_within2sd	median	proportion_of_reference_covered
HC_VA_1.F.bam.depth.gz	12.1876698766041	19.6217029072162	17.4706314172742	11.3990308228717	10	0.697609009400703
HC_VA_2.F.bam.depth.gz	11.7239649448992	20.3808383187673	16.8669126737148	11.0012424812659	9	0.695086597748514
HC_VA_3.F.bam.depth.gz	9.34811833443996	14.2239770676403	13.743535122088	8.68562397920331	8	0.680182955214573
HC_VA_4.F.bam.depth.gz	9.95980086652837	14.6227945477394	14.6331021456685	9.23662717809231	8	0.680634958150199
HC_VA_5.F.bam.depth.gz	11.4074877491494	16.8626558840528	16.5567058444496	10.6016267248713	10	0.68899501243337
HC_VA_6.F.bam.depth.gz	12.2009297431917	18.16721024861	17.5953975396723	11.3710213289171	10	0.693415975153752
HC_VA_7.F.bam.depth.gz	16.109307951488	25.6786579006128	23.7619640092463	14.9076440382466	13	0.677945137246086
HC_VA_8.F.bam.depth.gz	17.0235063286613	28.6853684064486	25.0477104566526	15.7381196543496	13	0.679643209630604
HC_VA_9.F.bam.depth.gz	14.4911676343765	33.0648364962029	21.3590713565888	13.5381098423546	10	0.678454947429417
LM_004_merged.F.bam.depth.gz	63.581949873766	140.294672086385	87.3903697133449	59.2958624809845	44	0.727562431447816
LM_005.F.bam.depth.gz	11.3754943167323	19.8672710368496	17.5038256977361	10.3363130224084	7	0.649886174209766
LM_006.F.bam.depth.gz	9.79495793481654	16.5055363612502	15.1390136216587	8.93422553471105	6	0.647001064904634
LM_009.F.bam.depth.gz	15.7230482583169	27.7381371886546	23.8943943819497	14.3894411747656	10	0.658022463636798
LM_010.F.bam.depth.gz	17.2383344863106	29.2184794880967	26.014943949646	15.6851045961136	11	0.662632005653383
LM_011.F.bam.depth.gz	21.0668390040109	36.5646231165583	31.4191225659641	19.24719984197	14	0.670510099694202
LM_012.F.bam.depth.gz	16.9670647737074	30.6714163438368	25.5524613009531	15.5439157692261	11	0.664009019478672
LM_013.F.bam.depth.gz	35.1521171735481	58.5098575878553	50.9676706912214	32.0507879804902	24	0.689694402290963
LM_014.F.bam.depth.gz	11.2264604076803	20.1430217316095	17.3132292818163	10.2277665394806	7	0.648432491994259
LM_015.F.bam.depth.gz	23.0606906103559	40.4942833668136	34.3354900865305	21.0085481221416	15	0.671628409912016
LM_3.F.bam.depth.gz	12.008349007772	23.3699736794759	18.0057127412064	10.9316919283749	8	0.66691883739164
LM_7.F.bam.depth.gz	10.2997712779431	17.6499526089227	15.5906749244553	9.38301782367662	7	0.660636651578493
LM_8.F.bam.depth.gz	8.85848439645579	16.1469402774356	13.7543410320008	8.04956987466037	6	0.644050076688252
LOLA_10.F.bam.depth.gz	14.2273832367245	21.4412313603994	21.271991865556	12.8824611659622	10	0.668831735487634
LOLA_1.F.bam.depth.gz	13.1248273084574	19.7542545034538	19.0989717212461	12.0147934899739	10	0.687200729966961
LOLA_2.F.bam.depth.gz	9.66717402141954	13.4847448373601	14.3991787094461	8.84109031480676	8	0.671369820216203
LOLA_3.F.bam.depth.gz	10.1277192802098	14.1894578043034	15.1290565081627	9.18557046473479	8	0.669421736560273
LOLA_4.F.bam.depth.gz	11.37082808906	18.9559414905404	16.6099736013152	10.5019486466209	9	0.684578336004377
LOLA_5.F.bam.depth.gz	9.66892589077805	13.515647229264	14.5309579166669	8.76865158582793	8	0.665401823212816
LOLA_6.F.bam.depth.gz	10.9158683469671	16.3400980987921	16.0998429614921	9.92014252941724	8	0.678010858433496
LOLA_7.F.bam.depth.gz	15.7304534437139	33.4943234154438	23.3667434287706	14.2480570680305	10	0.673198363805599
LOLA_8.F.bam.depth.gz	14.0112247310512	19.8901766267829	21.0361788502283	12.6130155186489	11	0.666053698763659
LOLA_9.F.bam.depth.gz	14.8010498604071	23.0480318316291	22.2826267764177	13.4154745615891	11	0.664241698652575
NEH_10.F.bam.depth.gz	17.6497640346212	33.1260685932625	25.8020439187027	16.3733276996956	13	0.68404518999478
