bamhead	mean_depth	sd_depth	mean_depth_nonzero	mean_depth_within2sd	median	proportion_of_reference_covered
LM_004	19.6940335428511	32.7560652831161	28.9124499969927	17.892861953146	13	0.681161006587003
LM_013	20.0347806083589	32.9090863504536	29.8214493535685	18.205155988854	13	0.67182451029873
LM_015	20.0595288267772	34.5730834084619	30.0723549616651	18.2356553428015	13	0.667042167211548
